"Series_reference","Period","Type","Data_value","Lower_CI","Upper_CI","Units","Indicator","Cause","Validation","Population","Age","Severity"
"M_W01","2012-14","Moving average","62","53.0898850197648","70.9101149802352","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W01","2013-15","Moving average","59.3333333333333","50.6169396468267","68.0497270198399","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W01","2014-16","Moving average","58.3333333333333","49.6907045304396","66.975962136227","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W01","2015-17","Moving average","62.3333333333333","53.3992985382999","71.2673681283667","Injuries","Number","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2002-04","Moving average","31.5","27.0091583407289","35.990841659271","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2003-05","Moving average","30.4767405176091","26.1231939310667","34.8302871041516","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2004-06","Moving average","29.557872257328","25.3529558555566","33.7627886590994","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2005-07","Moving average","32.9561606815339","28.5648914169829","37.347429946085","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2006-08","Moving average","31.3304039591204","27.158195810808","35.5026121074328","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2007-09","Moving average","29.1891930821407","25.1876624340166","33.1907237302648","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2008-10","Moving average","28.5284495038778","24.445690538158","32.6112084695976","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2009-11","Moving average","26.9792652064306","22.9616022104929","30.9969282023683","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2010-12","Moving average","28.1475736869074","24.0936236227085","32.2015237511064","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2011-13","Moving average","26.6423994384503","22.6657518373447","30.6190470395559","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2012-14","Moving average","25.4090403993016","21.5432253835108","29.2748554150923","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2013-15","Moving average","23.4479979067226","19.7766854706795","27.1193103427657","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2014-16","Moving average","22.8885757275004","19.3209532496003","26.4561982054005","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"M_W02","2015-17","Moving average","22.3568585249538","18.9313409192632","25.7823761306444","Per 100,000 FTEs","Age-standardised rate","Work","Validated","Maori","All ages","Serious non-fatal"
"C_M11","2000-02","Moving average","32.3333333333333","25.8988644732077","38.7678021934588","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2001-03","Moving average","29.3333333333333","23.2046360254846","35.4620306411819","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2002-04","Moving average","25.6666666666666","19.9337952783632","31.39953805497","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2003-05","Moving average","24.6666666666666","19.0465840977658","30.2867492355674","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2004-06","Moving average","23.6666666666666","18.1616833054113","29.171650027922","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2005-07","Moving average","27.6666666666666","","33.618707232889","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2006-08","Moving average","25","19.3420713296191","30.6579286703808","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2007-09","Moving average","24.3333333333333","18.7513534584674","29.9153132081992","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2008-10","Moving average","19.3333333333333","14.3577863326926","24.308880333974","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2009-11","Moving average","15.6666666666666","11.1877212975892","20.1456120357441","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2010-12","Moving average","13","8.9200096132048","17.0799903867951","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2011-13","Moving average","10.3333333333333","6.69579412481585","13.9708725418508","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2012-14","Moving average","11.3333333333333","7.52384809683921","15.1428185698274","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M11","2013-15","Moving average","10","6.42161171256568","13.5783882874343","Injuries","Number","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2000-02","Moving average","3.69391341904647","2.95866494086064","4.4291618972323","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2001-03","Moving average","3.32323884606379","2.62888954567995","4.01758814644762","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2002-04","Moving average","2.88525671290571","2.2408097392436","3.52970368656782","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2003-05","Moving average","2.7637600497824","2.13405143929465","3.39346866027015","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2004-06","Moving average","2.66077917644043","2.04185379762283","3.27970455525803","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2005-07","Moving average","3.11688585142025","2.44629984178624","3.78747186105427","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2006-08","Moving average","2.80545311138768","2.17031654155528","3.44058968122008","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2007-09","Moving average","2.70685158426956","2.08531345353887","3.32838971500026","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2008-10","Moving average","2.12982998420384","1.58082382530398","2.67883614310369","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2009-11","Moving average","1.71613884158266","1.22445725838094","2.20782042478439","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2010-12","Moving average","","0.98812948534326","1.89500109668211","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2011-13","Moving average","1.14930276220387","0.74377208990071","1.55483343450703","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2012-14","Moving average","1.25638413499403","0.83310556458094","1.67966270540713","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_M12","2013-15","Moving average","1.0900747067398","0.69922733371438","1.48092207976522","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Children","0-14 years","Fatal"
"C_IN01","2000-02","Moving average","44","36.4939094039009","51.5060905960991","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2001-03","Moving average","44","36.4939094039009","51.5060905960991","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2002-04","Moving average","38.6666666666666","31.6301806181358","45.7031527151974","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2003-05","Moving average","35.6666666666666","28.9086582995162","42.424675033817","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2004-06","Moving average","40","32.8432234251313","47.1567765748686","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2005-07","Moving average","42.3333333333333","34.9707758804116","49.695890786255","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2006-08","Moving average","41.3333333333333","34.0582549162983","48.6084117503683","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2007-09","Moving average","46","38.3252121472983","53.6747878527016","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2008-10","Moving average","49.6666666666666","41.6918635392922","57.641469794041","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2009-11","Moving average","51.3333333333333","43.225828864654","59.4408378020126","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2010-12","Moving average","46","38.3252121472983","53.6747878527016","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2011-13","Moving average","39.6666666666666","32.5397723791994","46.7935609541339","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2012-14","Moving average","46.3333333333333","38.6307884719364","54.0358781947302","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2013-15","Moving average","44","36.4939094039009","51.5060905960991","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2014-16","Moving average","","37.40909212871","52.5909078712899","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN01","2015-17","Moving average","41","33.7543159594036","48.2456840405963","Injuries","Number","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN02","2000-02","Moving average","5.00045898601158","4.14730453106166","5.8536134409615","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN02","2001-03","Moving average","4.97349027846586","4.12503539814182","5.82194515878991","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN02","2002-04","Moving average","4.34662050255926","3.55563081658039","5.13761018853812","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN02","2003-05","Moving average","3.98488234534006","3.22983314679927","4.73993154388084","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
"C_IN02","2004-06","Moving average","4.47688275253183","3.67586963977322","5.27789586529044","Per 100,000 people","Age-standardised rate","Intentional","Validated","Children","0-14 years","Serious non-fatal"
